50,0.65,0.0015372080006272881
50,0.65,0.0014992500000516884
50,0.65,0.0019516249994921964
50,0.65,0.0010425000000395812
50,0.65,0.0010628750005707843
50,0.65,0.00144170900057361
50,0.65,0.0015003329999672133
50,0.65,0.0015307499998016283
50,0.65,0.0014961659999244148
50,0.65,0.0015079579998200643
50,0.65,0.0019244579998485278
50,0.65,0.0014480829995591193
50,0.65,0.0014917500002411543
50,0.65,0.0014806250001129229
50,0.65,0.0014898330000505666
50,0.65,0.0014866669998809812
50,0.65,0.0015432910004165024
50,0.65,0.0015027500003270688
50,0.65,0.0014898749996063998
50,0.65,0.0014612920003855834
50,0.65,0.0014612499999202555
50,0.65,0.0015211660002023564
50,0.65,0.0015119170002435567
50,0.65,0.0014865829998598201
50,0.65,0.0014758339993932168
75,0.65,0.0033329170000797603
75,0.65,0.003265041000304336
75,0.65,0.003341790999911609
75,0.65,0.00334345899955224
75,0.65,0.004277958999409748
75,0.65,0.0032883339999898453
75,0.65,0.003284624999650987
75,0.65,0.0032546250004088506
75,0.65,0.003258875000028638
75,0.65,0.003306708999843977
75,0.65,0.0032575830000496353
75,0.65,0.003321291999782261
75,0.65,0.0032760000003690948
75,0.65,0.003306208000140032
75,0.65,0.003304584000034083
75,0.65,0.00355345799925999
75,0.65,0.0033379169999534497
75,0.65,0.0033929159999388503
75,0.65,0.0033005420000336017
75,0.65,0.004332957999395148
75,0.65,0.003231582999433158
75,0.65,0.00331224999990809
75,0.65,0.003284624999650987
75,0.65,0.003379333000339102
75,0.65,0.003258708000430488
100,0.65,0.0058787079997273395
100,0.65,0.005905250000068918
100,0.65,0.005863375000444648
100,0.65,0.005852457999935723
100,0.65,0.005731250000280852
100,0.65,0.0058554170000206796
100,0.65,0.007696666999436275
100,0.65,0.005880833000446728
100,0.65,0.005811707999782811
100,0.65,0.007537625000622938
100,0.65,0.00766108300013002
100,0.65,0.005804916000670346
100,0.65,0.007674082999983511
100,0.65,0.005894916999750421
100,0.65,0.005825499999446038
100,0.65,0.005703333000383282
100,0.65,0.005838791000314814
100,0.65,0.005795167000542278
100,0.65,0.00584695800080226
100,0.65,0.00579825000022538
100,0.65,0.005775292000180343
100,0.65,0.005952499999693828
100,0.65,0.007690957999329839
100,0.65,0.005866542000148911
100,0.65,0.005847958999765979
125,0.65,0.011971040999924298
125,0.65,0.008991082999273203
125,0.65,0.00899691700033145
125,0.65,0.011731292000149551
125,0.65,0.009021750000101747
125,0.65,0.008963457999925595
125,0.65,0.01183500000024651
125,0.65,0.011839499999950931
125,0.65,0.009094125000046915
125,0.65,0.01188716700016812
125,0.65,0.008958542000073066
125,0.65,0.0090849159996651
125,0.65,0.012006915999336343
125,0.65,0.009225374999914493
125,0.65,0.00922758300021087
125,0.65,0.009071499999663502
125,0.65,0.012173457999779203
125,0.65,0.011980459000369592
125,0.65,0.009207375000187312
125,0.65,0.012004125000203203
125,0.65,0.00915220800015959
125,0.65,0.011984499999925902
125,0.65,0.009179417000268586
125,0.65,0.009060542000042915
125,0.65,0.011856541000270227
150,0.65,0.017056542000318586
150,0.65,0.012937082999997074
150,0.65,0.0129389160001665
150,0.65,0.01717904199995246
150,0.65,0.012983083000108309
150,0.65,0.012769207999554055
150,0.65,0.013060291999863693
150,0.65,0.013056416999461362
150,0.65,0.0181590000001961
150,0.65,0.01329437499953201
150,0.65,0.01298541699998168
150,0.65,0.012933375000102387
150,0.65,0.012945000000399887
150,0.65,0.012906999999358959
150,0.65,0.017028707999998005
150,0.65,0.017072374999770545
150,0.65,0.016941374999987602
150,0.65,0.01328241600003821
150,0.65,0.012906082999506907
150,0.65,0.017249249999622407
150,0.65,0.016910541000470403
150,0.65,0.012946708000526996
150,0.65,0.013077624999823456
150,0.65,0.012996792000194546
150,0.65,0.012967749999916123
175,0.65,0.017696500000056403
175,0.65,0.01770475000012084
175,0.65,0.02307270800065453
175,0.65,0.01764679099960631
175,0.65,0.022822707999694103
175,0.65,0.023149708000346436
175,0.65,0.01742304200070066
175,0.65,0.01748679100001027
175,0.65,0.023129874999540334
175,0.65,0.023203749999993306
175,0.65,0.02271400000063295
175,0.65,0.017296624999289634
175,0.65,0.01747779199922661
175,0.65,0.022992125000200758
175,0.65,0.02326254199942923
175,0.65,0.023362959000223782
175,0.65,0.02311070900032064
175,0.65,0.023057542000060494
175,0.65,0.0178531670007942
175,0.65,0.017707334000078845
175,0.65,0.01749620899954607
175,0.65,0.01756979199944908
175,0.65,0.023321833000409242
175,0.65,0.017580458000338695
175,0.65,0.01749275000020134
200,0.65,0.030415416000323603
200,0.65,0.030264250000072934
200,0.65,0.023092624999662803
200,0.65,0.023046082999826467
200,0.65,0.03024249999998574
200,0.65,0.02333287500005099
200,0.65,0.03021020899996074
200,0.65,0.030158749999827705
200,0.65,0.030001167000591522
200,0.65,0.030260290999649442
200,0.65,0.030249542000092333
200,0.65,0.030440875000749656
200,0.65,0.029922624999926484
200,0.65,0.030663250000543485
200,0.65,0.031592708000061975
200,0.65,0.030853541999931622
200,0.65,0.023143084000366798
200,0.65,0.023171499999989464
200,0.65,0.02315041600013501
200,0.65,0.023248208000040904
200,0.65,0.030518374999701336
200,0.65,0.02296654200017656
200,0.65,0.03045466599996871
200,0.65,0.022986209000009694
200,0.65,0.030475167000076908
225,0.65,0.03796224999950937
225,0.65,0.03852516699953412
225,0.65,0.038388708999264054
225,0.65,0.03836562500055152
